Date,Date,Symbol,Date_x,Open,High,Low,Close,Volume,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,Date_y,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2016-02-09,2016-02-09,MMM, 02/09/2016,152.02,155.75,152.02,154.75,-1,3.7299999999999898,1.8400000000000034,1.8899999999999864,3.7299999999999898,3.4849999999999994,3.41745,1.0,1.0,0.0,1.0,9.0,2.0,2016-02-09,153.91,154.75,153.91,154.75,150.565175,1.0,3.344825,1.0,59.65284060319165,0.32556939839309823,0.0,59.97841000158475,0.0054577350399585,5.964928235405929e-05,1.0,1.0,1.0
2016-02-10,2016-02-10,MMM, 02/10/2016,153.8,155.4,152.1,152.4,-1,3.3000000000000114,0.6500000000000057,2.6500000000000057,3.3000000000000114,3.4985,3.47575,0.0,0.0,0.0,0.0,9.0,3.0,2016-02-10,154.75,152.4,154.3442,152.4,151.33255,1.0,3.41745,1.0,89.61506461601186,-1.128838068592472,0.2963665461442711,88.18986000127512,-0.012596521281654895,8.960703447582727e-05,1.0,1.0,1.0
2016-02-11,2016-02-11,MMM, 02/11/2016,149.9,151.94,149.0,150.63,-1,2.9399999999999977,0.46000000000000796,3.4000000000000057,3.4000000000000057,3.4849999999999994,3.493575,0.0,0.0,0.0,0.0,9.0,3.0,2016-02-11,152.4,150.63,152.4,150.63,148.92425,1.0,3.47575,1.0,88.18986000127512,-1.0242523110384414,0.0,87.16560769023668,-0.01161417322834657,8.818208323569994e-05,1.0,1.0,1.0
2016-02-12,2016-02-12,MMM, 02/12/2016,151.05,154.06,150.89,153.91,-1,3.170000000000016,3.430000000000007,0.2599999999999909,3.430000000000007,3.4675,3.4822499999999996,0.0,0.0,0.0,0.0,9.0,3.0,2016-02-12,150.63,153.91,150.63,153.91,147.136425,1.0,3.493575,1.0,87.16560769023668,1.8980494803424075,0.0,89.06365717057909,0.02177521078138489,8.715801050928558e-05,1.0,1.0,1.0
2016-02-16,2016-02-16,MMM, 02/16/2016,154.66,155.85,154.24,155.42,-1,1.6099999999999852,1.9399999999999977,0.3300000000000125,1.9399999999999977,3.347,3.3911249999999997,1.0,1.0,0.0,1.0,9.0,3.0,2016-02-16,153.91,155.42,153.91,155.42,150.42775,1.0,3.4822499999999996,1.0,89.06365717057909,0.8737971693039596,0.0,89.93745433988305,0.009810928464687008,8.905572554197034e-05,1.0,1.0,1.0
2016-02-17,2016-02-17,MMM, 02/17/2016,155.55,157.1,155.53,156.54,-1,1.5699999999999932,1.6800000000000068,0.11000000000001364,1.6800000000000068,3.2655000000000003,3.2636499999999997,1.0,1.0,0.0,1.0,9.0,3.0,2016-02-17,155.42,156.54,155.42,156.54,152.028875,1.0,3.3911249999999997,1.0,89.93745433988305,0.6481144567022914,0.0,90.58556879658533,0.007206279758074974,8.992936632160568e-05,1.0,1.0,1.0
2016-02-18,2016-02-18,MMM, 02/18/2016,155.69,156.96,155.69,156.73,-1,1.2700000000000102,0.4200000000000159,0.8499999999999943,1.2700000000000102,3.139500000000001,3.165725000000001,1.0,1.0,0.0,1.0,9.0,4.0,2016-02-18,156.54,156.73,156.0313,156.73,153.27634999999998,1.0,3.2636499999999997,1.0,120.22222341101244,0.538348828070235,0.2963665461442711,120.4642056929384,0.004477947693828144,0.00012020777176541953,1.0,1.0,1.0
2016-02-19,2016-02-19,MMM, 02/19/2016,155.72,157.03,155.72,156.44,-1,1.3100000000000023,0.30000000000001137,1.009999999999991,1.3100000000000023,3.0450000000000004,3.048025000000001,0.0,0.0,0.0,0.0,9.0,4.0,2016-02-19,156.73,156.44,156.73,156.44,153.56427499999998,1.0,3.165725000000001,1.0,120.4642056929384,-0.2228968267144229,0.0,120.24130886622399,-0.00185031582977091,0.00012044969581600597,1.0,1.0,1.0
2016-02-22,2016-02-22,MMM, 02/22/2016,157.1,158.44,157.09,157.64,-1,1.3499999999999943,2.0,0.6500000000000057,2.0,3.0115000000000007,2.99275,1.0,1.0,0.0,1.0,9.0,4.0,2016-02-22,156.44,157.64,156.44,157.64,153.391975,1.0,3.048025000000001,1.0,120.24130886622399,0.9223316967493337,0.0,121.16364056297333,0.007670672462285699,0.00012022685263210264,1.0,1.0,1.0
2016-02-23,2016-02-23,MMM, 02/23/2016,157.02,157.58,155.16,156.18,-1,2.420000000000016,0.05999999999997385,2.4799999999999898,2.4799999999999898,3.0355000000000003,2.984925,0.0,0.0,0.0,0.0,9.0,4.0,2016-02-23,157.64,156.18,157.64,156.18,154.64724999999999,1.0,2.99275,1.0,121.16364056297333,-1.1221702310450312,0.0,120.0414703319283,-0.009261608728748927,0.00012114896171372167,1.0,1.0,1.0
2016-02-24,2016-02-24,MMM, 02/24/2016,154.28,157.56,153.62,157.19,-1,3.9399999999999977,1.3799999999999955,2.5600000000000023,3.9399999999999977,2.8625000000000016,3.080725,0.0,0.0,0.0,0.0,9.0,4.0,2016-02-24,156.18,157.19,156.18,157.19,153.195075,1.0,2.984925,1.0,120.0414703319283,0.7762958447640214,0.0,120.81776617669232,0.006466897169931984,0.00012002706210691336,1.0,1.0,1.0
2016-02-25,2016-02-25,MMM, 02/25/2016,157.45,158.99,157.0,158.97,-1,1.990000000000009,1.8000000000000114,0.18999999999999773,1.990000000000009,2.765000000000002,2.818875000000002,1.0,1.0,1.0,1.0,9.0,4.0,2016-02-25,157.19,158.97,157.19,158.97,154.109275,1.0,3.080725,1.0,120.81776617669232,1.3681253501782202,0.0,122.18589152687053,0.011323875564603458,0.00012080317100742414,1.0,1.0,1.0
2016-02-26,2016-02-26,MMM, 02/26/2016,158.58,159.49,158.06,158.24,-1,1.4300000000000068,0.5200000000000102,0.9099999999999966,1.4300000000000068,2.707500000000002,2.6982500000000025,0.0,0.0,0.0,0.0,9.0,5.0,2016-02-26,158.97,158.24,157.7184,158.24,156.151125,1.0,2.818875000000002,1.0,151.82254614129764,0.5021014673449827,0.2963665461442711,152.02828106249834,0.0033071601030698616,0.00015179949955477224,1.0,1.0,1.0
2016-02-29,2016-02-29,MMM, 02/29/2016,155.53,159.09,155.53,156.82,-1,3.5600000000000023,0.8499999999999943,2.710000000000008,3.5600000000000023,2.699500000000002,2.7501250000000015,0.0,0.0,0.0,0.0,9.0,5.0,2016-02-29,158.24,156.82,158.24,156.82,155.54175,1.0,2.6982500000000025,1.0,152.02828106249834,-1.3642578305659154,0.0,150.66402323193242,-0.008973710819009217,0.00015200517197748998,1.0,1.0,1.0
2016-03-01,2016-03-01,MMM, 03/01/2016,158.23,159.68,157.54,159.54,-1,2.140000000000015,2.8600000000000136,0.7199999999999989,2.8600000000000136,2.6990000000000025,2.7075250000000026,1.0,1.0,1.0,1.0,9.0,5.0,2016-03-01,156.82,159.54,156.82,159.54,154.069875,1.0,2.7501250000000015,1.0,150.66402323193242,2.6132262669994533,0.0,153.27724949893187,0.01734472643795426,0.00015064132700354108,1.0,1.0,1.0
2016-03-02,2016-03-02,MMM, 03/02/2016,158.68,159.86,158.5,159.33,-1,1.3600000000000136,0.3200000000000216,1.039999999999992,1.3600000000000136,2.633000000000004,2.632050000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-02,159.54,159.33,159.40550000000002,159.33,156.832475,1.0,2.7075250000000026,1.0,182.91390411335897,-0.0866343994439389,0.2963665461442711,182.53090316777076,-0.0004736348494877029,0.00018288045273576306,1.0,1.0,1.0
2016-03-03,2016-03-03,MMM, 03/03/2016,158.54,159.69,158.5,159.39,-1,1.1899999999999977,0.3599999999999852,0.8300000000000125,1.1899999999999977,2.448500000000003,2.560850000000004,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-03,159.33,159.39,159.33,159.39,156.69795000000002,1.0,2.632050000000003,1.0,182.53090316777076,0.06873692455946223,0.0,182.59964009233022,0.00037657691583481423,0.00018249759171752862,1.0,1.0,1.0
2016-03-04,2016-03-04,MMM, 03/04/2016,158.53,160.26,158.53,160.01,-1,1.7299999999999898,0.8700000000000045,0.8599999999999852,1.7299999999999898,2.401000000000002,2.412575000000002,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-04,159.39,160.01,159.39,160.01,156.82914999999997,1.0,2.560850000000004,1.0,182.59964009233022,0.7102815537815613,0.0,183.30992164611177,0.003889829976786441,0.00018256630355100882,1.0,1.0,1.0
2016-03-07,2016-03-07,MMM, 03/07/2016,159.71,160.53,158.17,160.53,-1,2.3600000000000136,0.5200000000000102,1.8400000000000034,2.3600000000000136,2.4165000000000036,2.3989500000000024,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-07,160.01,160.53,160.01,160.53,157.597425,1.0,2.412575000000002,1.0,183.30992164611177,0.595720012849067,0.0,183.90564165896083,0.003249796887694556,0.00018327632527728561,1.0,1.0,1.0
2016-03-08,2016-03-08,MMM, 03/08/2016,159.21,160.6,159.21,160.15,-1,1.3899999999999864,0.06999999999999318,1.3199999999999932,1.3899999999999864,2.3175000000000026,2.365175000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-08,160.53,160.15,160.53,160.15,158.13105,1.0,2.3989500000000024,1.0,183.90564165896083,-0.4353338555435355,0.0,183.47030780341728,-0.0023671587865196075,0.0001838718265927083,1.0,1.0,1.0
2016-03-09,2016-03-09,MMM, 03/09/2016,159.73,160.77,159.52,159.99,-1,1.25,0.6200000000000045,0.6299999999999955,1.25,2.193500000000003,2.2641250000000026,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-09,160.15,159.99,160.15,159.99,157.784825,1.0,2.365175000000003,1.0,183.47030780341728,-0.18329846549200549,0.0,183.28700933792527,-0.000999063378082976,0.00018343665262429788,1.0,1.0,1.0
2016-03-10,2016-03-10,MMM, 03/10/2016,159.71,160.75,158.24,159.85,-1,2.509999999999991,0.7599999999999909,1.75,2.509999999999991,2.154000000000002,2.2093250000000024,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-10,159.99,159.85,159.99,159.85,157.725875,1.0,2.2641250000000026,1.0,183.28700933792527,-0.16038615730553937,0.0,183.12662318061973,-0.0008750546909183088,0.00018325342136637208,1.0,1.0,1.0
2016-03-11,2016-03-11,MMM, 03/11/2016,160.74,162.04,160.65,161.82,-1,1.3899999999999864,2.1899999999999977,0.8000000000000114,2.1899999999999977,2.0935000000000015,2.155800000000002,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-11,159.85,161.82,159.85,161.82,157.640675,1.0,2.2093250000000024,1.0,183.12662318061973,2.256862356370473,0.0,185.3834855369902,0.012324053800437884,0.00018309309396059503,1.0,1.0,1.0
2016-03-14,2016-03-14,MMM, 03/14/2016,160.51,162.76,160.3,161.81,-1,2.4599999999999795,0.9399999999999977,1.5199999999999818,2.4599999999999795,2.0450000000000004,2.1118250000000005,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-14,161.82,161.81,161.82,161.81,159.6642,1.0,2.155800000000002,1.0,185.3834855369902,-0.011456154093245942,0.0,185.37202938289695,-6.179705845998917e-05,0.00018534912487018054,1.0,1.0,1.0
2016-03-15,2016-03-15,MMM, 03/15/2016,158.97,162.49,158.97,162.45,-1,3.5200000000000102,0.6800000000000068,2.8400000000000034,3.5200000000000102,2.124000000000001,2.118750000000001,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-15,161.81,162.45,161.81,162.45,159.698175,1.0,2.1118250000000005,1.0,185.37202938289695,0.7331938619680545,0.0,186.10522324486502,0.003955256164637433,0.00018533767296233884,1.0,1.0,1.0
2016-03-16,2016-03-16,MMM, 03/16/2016,160.85,163.3,160.85,162.94,-1,2.450000000000017,0.8500000000000227,1.5999999999999943,2.450000000000017,2.1625000000000014,2.1403000000000016,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-16,162.45,162.94,162.45,162.94,160.33124999999998,1.0,2.118750000000001,1.0,186.10522324486502,0.5613515505693177,0.0,186.66657479543434,0.0030163127116036303,0.00018607059453532973,1.0,1.0,1.0
2016-03-17,2016-03-17,MMM, 03/17/2016,162.02,164.33,162.02,163.7,-1,2.3100000000000023,1.3900000000000148,0.9199999999999875,2.3100000000000023,2.214500000000001,2.1698750000000016,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-17,162.94,163.7,162.94,163.7,160.7997,1.0,2.1403000000000016,1.0,186.66657479543434,0.8706677110870664,0.0,187.5372425065214,0.004664293605007863,0.0001866317368883613,1.0,1.0,1.0
2016-03-18,2016-03-18,MMM, 03/18/2016,163.31,165.18,163.31,164.98,-1,1.8700000000000045,1.4800000000000182,0.38999999999998636,1.8700000000000045,2.242500000000001,2.197275000000001,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-18,163.7,164.98,163.7,164.98,161.530125,1.0,2.1698750000000016,1.0,187.5372425065214,1.4663877239361574,0.0,189.00363023045756,0.007819181429444155,0.0001875020788836833,1.0,1.0,1.0
2016-03-21,2016-03-21,MMM, 03/21/2016,164.44,165.3,164.34,164.79,-1,0.960000000000008,0.3200000000000216,0.6399999999999864,0.960000000000008,2.1905000000000014,2.1783750000000017,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-21,164.98,164.79,164.98,164.79,162.782725,1.0,2.197275000000001,1.0,189.00363023045756,-0.21766692777177746,0.0,188.7859633026858,-0.001151654746029851,0.00018896791460859945,1.0,1.0,1.0
2016-03-22,2016-03-22,MMM, 03/22/2016,164.39,165.49,164.22,164.92,-1,1.2700000000000102,0.700000000000017,0.5699999999999932,1.2700000000000102,2.1300000000000026,2.144475000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-22,164.79,164.92,164.79,164.92,162.611625,1.0,2.1783750000000017,1.0,188.7859633026858,0.1489300032122755,0.0,188.93489330589807,0.0007888828205595555,0.00018875032988983383,1.0,1.0,1.0
2016-03-23,2016-03-23,MMM, 03/23/2016,164.45,164.98,163.44,164.3,-1,1.539999999999992,0.060000000000002274,1.4799999999999898,1.539999999999992,2.0100000000000025,2.100500000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-23,164.92,164.3,164.92,164.3,162.775525,1.0,2.144475000000002,1.0,188.93489330589807,-0.7102815537815349,0.0,188.22461175211654,-0.0037593984962404066,0.00018889920365500995,1.0,1.0,1.0
2016-03-24,2016-03-24,MMM, 03/24/2016,163.12,164.52,163.04,164.5,-1,1.4800000000000182,0.21999999999999886,1.2600000000000193,1.4800000000000182,1.9845000000000028,1.9835000000000034,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-24,164.3,164.5,164.3,164.5,162.1995,1.0,2.100500000000002,1.0,188.22461175211654,0.22912308186499616,0.0,188.45373483398154,0.0012172854534386879,0.00018818918991490887,1.0,1.0,1.0
2016-03-28,2016-03-28,MMM, 03/28/2016,163.48,166.62,163.48,166.25,-1,3.140000000000015,2.1200000000000045,1.0200000000000102,3.140000000000015,2.070000000000003,2.042275000000003,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-28,164.5,166.25,164.5,166.25,162.5165,1.0,1.9835000000000034,1.0,188.45373483398154,2.0048269663189657,0.0,190.45856180030052,0.010638297872340495,0.00018841822671544623,1.0,1.0,1.0
2016-03-29,2016-03-29,MMM, 03/29/2016,164.16,164.94,163.08,164.44,-1,1.8599999999999852,1.3100000000000023,3.1699999999999875,3.1699999999999875,2.050500000000002,2.125000000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-29,166.25,164.44,166.25,164.44,164.207725,1.0,2.042275000000003,1.0,190.45856180030052,-2.0735638908784697,0.0,188.38499790942205,-0.010887218045112834,0.0001904222942440041,1.0,1.0,1.0
2016-03-30,2016-03-30,MMM, 03/30/2016,164.8,167.21,164.75,166.76,-1,2.460000000000008,2.7700000000000102,0.3100000000000023,2.7700000000000102,2.046000000000002,2.0864750000000027,1.0,1.0,1.0,1.0,9.0,6.0,2016-03-30,164.44,166.76,164.44,166.76,162.315,1.0,2.125000000000002,1.0,188.38499790942205,2.657827749634274,0.0,191.04282565905632,0.014108489418632963,0.00018834951568630324,1.0,1.0,1.0
2016-03-31,2016-03-31,MMM, 03/31/2016,166.19,167.47,166.19,166.6,-1,1.2800000000000011,0.710000000000008,0.5699999999999932,1.2800000000000011,2.0420000000000016,2.007700000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-03-31,166.76,166.6,166.76,166.6,164.67352499999998,1.0,2.0864750000000027,1.0,191.04282565905632,-0.18329846549202497,0.0,190.8595271935643,-0.0009594627008875367,0.00019100633526904773,1.0,1.0,1.0
2016-04-01,2016-04-01,MMM, 04/01/2016,165.34,167.71,164.78,167.5,-1,2.930000000000007,1.1100000000000136,1.8199999999999932,2.930000000000007,2.1290000000000022,2.086400000000002,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-01,166.6,167.5,166.6,167.5,164.5923,1.0,2.007700000000002,1.0,190.8595271935643,1.0310538683926067,0.0,191.8905810619569,0.005402160864345751,0.00019082310678562557,1.0,1.0,1.0
2016-04-04,2016-04-04,MMM, 04/04/2016,166.33,167.25,165.9,166.44,-1,1.3499999999999943,0.25,1.5999999999999943,1.5999999999999943,2.1225000000000023,2.1025500000000017,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-04,167.5,166.44,167.5,166.44,165.4136,1.0,2.086400000000002,1.0,191.8905810619569,-1.2143523338846327,0.0,190.6762287280723,-0.006328358208955275,0.00019185376613129506,1.0,1.0,1.0
2016-04-05,2016-04-05,MMM, 04/05/2016,164.75,166.5,164.6,165.83,-1,1.9000000000000057,0.060000000000002274,1.8400000000000034,1.9000000000000057,2.0995000000000017,2.1113750000000024,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-05,166.44,165.83,166.44,165.83,164.33745,1.0,2.1025500000000017,1.0,190.6762287280723,-0.6988253996883127,0.0,189.97740332838399,-0.003664984378755065,0.00019063987823504525,1.0,1.0,1.0
2016-04-06,2016-04-06,MMM, 04/06/2016,164.89,167.05,164.83,166.8,-1,2.219999999999999,1.2199999999999989,1.0,2.219999999999999,2.1410000000000027,2.1055250000000014,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-06,165.83,166.8,165.83,166.8,163.718625,1.0,2.1113750000000024,1.0,189.97740332838399,1.1112469470453767,0.0,191.08865027542936,0.005849363806307739,0.0001899413187698593,1.0,1.0,1.0
2016-04-07,2016-04-07,MMM, 04/07/2016,165.19,167.21,165.19,167.17,-1,2.0200000000000102,0.4099999999999966,1.6100000000000136,2.0200000000000102,2.179500000000003,2.134950000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-07,166.8,167.17,166.8,167.17,164.694475,1.0,2.1055250000000014,1.0,191.08865027542936,0.4238777014502606,0.0,191.51252797687962,0.0022182254196640994,0.00019105214237940984,1.0,1.0,1.0
2016-04-08,2016-04-08,MMM, 04/08/2016,167.71,167.97,166.08,166.6,-1,1.8899999999999864,0.8000000000000114,1.089999999999975,1.8899999999999864,2.148500000000003,2.165025000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-08,167.17,166.6,167.17,166.6,165.03504999999998,1.0,2.134950000000003,1.0,191.51252797687962,-0.6530007833153106,0.0,190.8595271935643,-0.0034097026978524574,0.00019147585795127684,1.0,1.0,1.0
2016-04-11,2016-04-11,MMM, 04/11/2016,166.67,167.96,166.56,166.6,-1,1.4000000000000057,1.3600000000000136,0.03999999999999204,1.4000000000000057,2.109000000000003,2.111075000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-11,166.6,166.6,166.6,166.6,164.43497499999998,1.0,2.165025000000002,1.0,190.8595271935643,0.0,0.0,190.8595271935643,0.0,0.00019082310678562557,1.0,1.0,1.0
2016-04-12,2016-04-12,MMM, 04/12/2016,166.64,168.38,166.64,167.99,-1,1.740000000000009,1.7800000000000011,0.03999999999999204,1.7800000000000011,2.075000000000004,2.0925500000000032,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-12,166.6,167.99,166.6,167.99,164.488925,1.0,2.111075000000003,1.0,190.8595271935643,1.5924054189619115,0.0,192.4519326125262,0.008343337334933976,0.00019082310678562557,1.0,1.0,1.0
2016-04-13,2016-04-13,MMM, 04/13/2016,167.62,168.82,167.62,168.55,-1,1.1999999999999886,0.8299999999999841,0.37000000000000455,1.1999999999999886,1.9590000000000032,2.0312500000000036,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-13,167.99,168.55,167.99,168.55,165.89745,1.0,2.0925500000000032,1.0,192.4519326125262,0.6415446292220551,0.0,193.09347724174827,0.003333531757842678,0.00019241490199277425,1.0,1.0,1.0
2016-04-14,2016-04-14,MMM, 04/14/2016,167.9,168.85,167.83,168.11,-1,1.0199999999999818,0.29999999999998295,0.7199999999999989,1.0199999999999818,1.8875000000000015,1.912050000000002,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-14,168.55,168.11,168.55,168.11,166.51875,1.0,2.0312500000000036,1.0,193.09347724174827,-0.5040707801030541,0.0,192.5894064616452,-0.0026105013349154715,0.00019305619934891294,1.0,1.0,1.0
2016-04-15,2016-04-15,MMM, 04/15/2016,167.91,168.99,167.91,168.71,-1,1.0800000000000125,0.8799999999999955,0.20000000000001705,1.0800000000000125,1.8260000000000018,1.847125000000002,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-15,168.11,168.71,168.11,168.71,166.19795000000002,1.0,1.912050000000002,1.0,192.5894064616452,0.6873692455950833,0.0,193.2767757072403,0.003569091666171031,0.00019255232292406045,1.0,1.0,1.0
2016-04-18,2016-04-18,MMM, 04/18/2016,168.14,169.87,168.14,169.56,-1,1.7300000000000182,1.1599999999999966,0.5700000000000216,1.7300000000000182,1.8190000000000026,1.8212000000000028,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-18,168.71,169.56,168.71,169.56,166.862875,1.0,1.847125000000002,1.0,193.2767757072403,0.9737730979263418,0.0,194.25054880516663,0.005038231284452577,0.00019323942701384754,1.0,1.0,1.0
2016-04-19,2016-04-19,MMM, 04/19/2016,168.97,170.75,168.97,169.63,-1,1.7800000000000011,1.1899999999999977,0.5900000000000034,1.7800000000000011,1.8600000000000023,1.8170500000000025,1.0,1.0,1.0,1.0,9.0,6.0,2016-04-19,169.56,169.63,169.56,169.63,167.7388,1.0,1.8212000000000028,1.0,194.25054880516663,0.08019307865275928,0.0,194.3307418838194,0.0004128332153809921,0.00019421282285774153,1.0,1.0,1.0
2016-04-20,2016-04-20,MMM, 04/20/2016,169.72,170.36,168.6,168.92,-1,1.7600000000000193,0.7300000000000182,1.0300000000000011,1.7600000000000193,1.8845000000000027,1.8550000000000033,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-20,169.63,168.92,169.63,168.92,167.81295,1.0,1.8170500000000025,1.0,194.3307418838194,-0.8133869406208484,0.0,193.51735494319854,-0.004185580380828946,0.0001942929847839435,1.0,1.0,1.0
