Date,Date,Symbol,Date_x,Open,High,Low,Close,Volume,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,Date_y,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2016-04-21,2016-04-21,MMM, 04/21/2016,168.07,169.69,168.07,168.69,-1,1.6200000000000045,0.7700000000000102,0.8499999999999943,1.6200000000000045,1.8885000000000034,1.871275000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-21,168.92,168.69,168.92,168.69,167.065,1.0,1.8550000000000033,1.0,193.51735494319854,-0.2634915441447629,0.0,193.25386339905378,-0.0013615912858157,0.00019347991322215714,1.0,1.0,1.0
2016-04-22,2016-04-22,MMM, 04/22/2016,168.56,169.72,167.84,168.64,-1,1.8799999999999955,1.0300000000000011,0.8499999999999943,1.8799999999999955,1.9085000000000023,1.888075000000003,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-22,168.69,168.64,168.69,168.64,166.818725,1.0,1.871275000000003,1.0,193.25386339905378,-0.05728077046626261,0.0,193.19658262858752,-0.0002964016835615979,0.0001932165235594034,1.0,1.0,1.0
2016-04-25,2016-04-25,MMM, 04/25/2016,167.24,168.48,166.63,168.32,-1,1.8499999999999943,0.1599999999999966,2.009999999999991,2.009999999999991,1.852000000000001,1.9135750000000016,0.0,0.0,0.0,0.0,9.0,6.0,2016-04-25,168.64,168.32,168.64,168.32,166.75192499999997,1.0,1.888075000000003,1.0,193.19658262858752,-0.36659693098402535,0.0,192.8299856976035,-0.001897533206831059,0.0001931592649187022,1.0,1.0,1.0
2016-04-26,2016-04-26,MMM, 04/26/2016,167.85,167.85,164.96,166.12,-1,2.8899999999999864,0.46999999999999886,3.359999999999985,3.359999999999985,1.8615000000000008,1.9274,0.0,-1.0,0.0,0.0,9.0,6.0,2016-04-26,168.32,166.12,168.32,166.12,166.40642499999998,1.0,1.9135750000000016,1.0,192.8299856976035,-2.5203539005152376,0.2963665461442711,190.013265250944,-0.013070342205323104,0.00019279280946291215,1.0,1.0,1.0
2016-04-27,2016-04-27,MMM, 04/27/2016,165.57,168.37,165.57,167.79,-1,2.8000000000000114,2.25,0.5500000000000114,2.8000000000000114,1.8630000000000009,1.9084250000000016,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-04-28,2016-04-28,MMM, 04/28/2016,166.08,168.73,166.06,167.03,-1,2.6699999999999875,0.9399999999999977,1.7299999999999898,2.6699999999999875,1.9325000000000003,1.9033500000000003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-04-29,2016-04-29,MMM, 04/29/2016,166.57,167.75,166.34,167.44,-1,1.4099999999999966,0.7199999999999989,0.6899999999999977,1.4099999999999966,1.8564999999999998,1.9063750000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-02,2016-05-02,MMM, 05/02/2016,167.24,168.49,166.92,168.35,-1,1.5700000000000216,1.0500000000000114,0.5200000000000102,1.5700000000000216,1.855000000000001,1.842175000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-03,2016-05-03,MMM, 05/03/2016,167.02,168.05,166.63,167.96,-1,1.420000000000016,0.29999999999998295,1.7199999999999989,1.7199999999999989,1.8460000000000008,1.8482500000000008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-04,2016-05-04,MMM, 05/04/2016,166.22,167.61,166.22,167.16,-1,1.3900000000000148,0.3499999999999943,1.740000000000009,1.740000000000009,1.8220000000000014,1.8407000000000011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-05,2016-05-05,MMM, 05/05/2016,167.18,168.3,167.13,167.73,-1,1.170000000000016,1.1400000000000148,0.030000000000001137,1.170000000000016,1.7795000000000016,1.7894000000000019,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-06,2016-05-06,MMM, 05/06/2016,166.41,169.04,166.41,168.87,-1,2.6299999999999955,1.3100000000000023,1.3199999999999932,2.6299999999999955,1.816500000000002,1.8220250000000013,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-09,2016-05-09,MMM, 05/09/2016,168.05,168.99,167.69,168.51,-1,1.3000000000000114,0.12000000000000455,1.1800000000000068,1.3000000000000114,1.8115000000000023,1.7906750000000025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-10,2016-05-10,MMM, 05/10/2016,168.25,170.38,168.25,170.29,-1,2.1299999999999955,1.8700000000000045,0.2599999999999909,2.1299999999999955,1.829000000000002,1.827425000000002,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2016-05-11,2016-05-11,MMM, 05/11/2016,168.81,171.25,168.81,169.78,-1,2.4399999999999977,0.960000000000008,1.4799999999999898,2.4399999999999977,1.8910000000000025,1.8595500000000018,0.0,0.0,0.0,0.0,35.0,1.0,2016-05-11,170.29,169.78,170.29,169.78,168.462575,1.0,1.827425000000002,1.0,54.72180800853654,-0.16388585403930325,0.5472180800853654,54.010704074411876,-0.0029948910681777408,5.471881369611901e-05,0.0,1.0,1.0
2016-05-12,2016-05-12,MMM, 05/12/2016,169.19,170.63,168.75,170.18,-1,1.8799999999999955,0.8499999999999943,1.0300000000000011,1.8799999999999955,1.9340000000000033,1.890450000000002,0.0,0.0,0.0,0.0,35.0,1.0,2016-05-12,169.78,170.18,169.78,170.18,167.92045,1.0,1.8595500000000018,1.0,54.010704074411876,0.1272486843548398,0.0,54.137952758766716,0.0023559901048415544,5.400778707580641e-05,0.0,1.0,1.0
2016-05-13,2016-05-13,MMM, 05/13/2016,169.55,170.36,167.78,168.32,-1,2.5800000000000125,0.18000000000000682,2.4000000000000057,2.5800000000000125,2.009000000000003,1.9663000000000035,0.0,0.0,0.0,0.0,35.0,1.0,2016-05-13,170.18,168.32,170.18,168.32,168.28955,1.0,1.890450000000002,1.0,54.137952758766716,-0.5917063822500094,0.0,53.546246376516706,-0.010929603948760191,5.4135021999503106e-05,0.0,1.0,1.0
2016-05-16,2016-05-16,MMM, 05/16/2016,167.92,169.9,167.92,169.55,-1,1.9800000000000182,1.5800000000000125,0.4000000000000057,1.9800000000000182,2.021500000000003,2.0075500000000037,0.0,0.0,0.0,0.0,35.0,1.0,2016-05-16,168.32,169.55,168.32,169.55,166.3537,1.0,1.9663000000000035,1.0,53.546246376516706,0.3912897043911417,0.0,53.93753608090785,0.00730750950570358,5.35433793295353e-05,0.0,1.0,1.0
2016-05-17,2016-05-17,MMM, 05/17/2016,169.05,169.79,167.08,167.77,-1,2.7099999999999795,0.23999999999998067,2.469999999999999,2.7099999999999795,2.0680000000000023,2.055925000000002,0.0,0.0,0.0,0.0,35.0,1.0,2016-05-17,169.55,167.77,169.55,167.77,167.54245,1.0,2.0075500000000037,1.0,53.93753608090785,-0.5662566453790377,0.0,53.37127943552881,-0.010498378059569435,5.39346269800191e-05,0.0,1.0,1.0
2016-05-18,2016-05-18,MMM, 05/18/2016,166.23,167.93,165.73,166.77,-1,2.200000000000017,0.1599999999999966,2.0400000000000205,2.200000000000017,2.090000000000002,2.074600000000003,0.0,-1.0,0.0,0.0,35.0,1.0,2016-05-18,167.77,166.77,167.77,166.77,165.714075,1.0,2.055925000000002,1.0,53.37127943552881,-0.3181217108871,0.5472180800853654,52.50593964455635,-0.005960541217142511,5.3368431094079855e-05,0.0,1.0,1.0
2016-05-19,2016-05-19,MMM, 05/19/2016,165.21,166.0,163.16,165.11,-1,2.8400000000000034,0.7700000000000102,3.6100000000000136,3.6100000000000136,2.1895000000000024,2.1660000000000026,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,
2016-05-20,2016-05-20,MMM, 05/20/2016,164.88,166.45,164.88,165.01,-1,1.5699999999999932,1.339999999999975,0.2300000000000182,1.5699999999999932,2.174000000000002,2.158525000000002,-1.0,-1.0,0.0,-1.0,36.0,1.0,2016-05-20,165.11,165.01,165.11,165.01,167.276,1.0,2.1660000000000026,-1.0,46.16805170821786,0.027961996068212657,0.4616805170821786,45.734333187203895,0.0006056568348374869,4.616592031762148e-05,1.0,1.0,1.0
2016-05-23,2016-05-23,MMM, 05/23/2016,164.22,166.56,164.22,166.14,-1,2.3400000000000034,1.5500000000000114,0.789999999999992,2.3400000000000034,2.190500000000003,2.1823000000000023,0.0,0.0,0.0,0.0,36.0,1.0,2016-05-23,165.01,166.14,165.01,166.14,167.168525,1.0,2.158525000000002,-1.0,45.734333187203895,-0.3131919065604495,0.0,45.42114128064345,-0.006848069813950586,4.573224165362671e-05,1.0,1.0,1.0
2016-05-24,2016-05-24,MMM, 05/24/2016,166.69,168.78,166.53,168.59,-1,2.25,2.640000000000015,0.3900000000000148,2.640000000000015,2.1545000000000045,2.2129750000000032,0.0,0.0,0.0,0.0,36.0,1.0,2016-05-24,166.14,168.59,166.14,168.59,168.32229999999998,1.0,2.1823000000000023,-1.0,45.42114128064345,-0.6698073681086828,0.4616805170821786,44.28965339545258,-0.014746599253641522,4.54190782942714e-05,1.0,1.0,1.0
2016-05-25,2016-05-25,MMM, 05/25/2016,168.31,170.35,168.31,169.94,-1,2.039999999999992,1.759999999999991,0.28000000000000114,2.039999999999992,2.1165000000000034,2.1487750000000037,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-26,2016-05-26,MMM, 05/26/2016,169.81,170.59,168.52,168.88,-1,2.069999999999993,0.6500000000000057,1.4199999999999875,2.069999999999993,2.0865000000000036,2.114175000000003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-27,2016-05-27,MMM, 05/27/2016,168.5,169.01,168.28,168.87,-1,0.7299999999999898,0.12999999999999545,0.5999999999999943,0.7299999999999898,2.0525000000000033,2.0186750000000027,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-05-31,2016-05-31,MMM, 05/31/2016,169.25,169.7,167.63,168.32,-1,2.069999999999993,0.8299999999999841,1.240000000000009,2.069999999999993,2.077500000000002,2.053375000000003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-01,2016-06-01,MMM, 06/01/2016,167.15,168.93,167.07,168.64,-1,1.8600000000000136,0.6100000000000136,1.25,1.8600000000000136,2.084500000000003,2.066625000000003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-02,2016-06-02,MMM, 06/02/2016,167.76,168.51,167.26,168.01,-1,1.25,0.12999999999999545,1.3799999999999955,1.3799999999999955,2.0665000000000022,2.0492750000000024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-03,2016-06-03,MMM, 06/03/2016,166.55,168.62,166.55,168.39,-1,2.069999999999993,0.6100000000000136,1.4599999999999795,2.069999999999993,2.111500000000001,2.066675000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-06,2016-06-06,MMM, 06/06/2016,167.73,170.56,167.73,170.09,-1,2.8300000000000125,2.170000000000016,0.6599999999999966,2.8300000000000125,2.121500000000002,2.1474250000000015,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-07,2016-06-07,MMM, 06/07/2016,169.31,171.48,169.31,170.94,-1,2.1699999999999875,1.3899999999999864,0.7800000000000011,2.1699999999999875,2.1650000000000005,2.123925000000001,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2016-06-08,2016-06-08,MMM, 06/08/2016,170.25,171.88,170.25,171.42,-1,1.6299999999999955,0.9399999999999977,0.6899999999999977,1.6299999999999955,2.1400000000000006,2.13825,1.0,1.0,1.0,1.0,38.0,1.0,2016-06-08,170.94,171.42,170.94,171.42,168.81607499999998,1.0,2.123925000000001,1.0,47.08264180703176,0.13220819040232773,0.47082641807031766,46.74402357936378,0.002808002808002641,4.7080425136238954e-05,1.0,1.0,1.0
2016-06-09,2016-06-09,MMM, 06/09/2016,169.83,171.45,169.38,170.15,-1,2.069999999999993,0.030000000000001137,2.039999999999992,2.069999999999993,2.1215,2.1365000000000003,0.0,0.0,0.0,0.0,38.0,1.0,2016-06-09,171.42,170.15,171.42,170.15,169.28175,1.0,2.13825,1.0,46.74402357936378,-0.34631262364829735,0.0,46.39771095571548,-0.007408703768521652,4.674183867775448e-05,1.0,1.0,1.0
2016-06-10,2016-06-10,MMM, 06/10/2016,168.25,169.25,167.86,168.55,-1,1.3899999999999864,0.9000000000000057,2.289999999999992,2.289999999999992,2.1420000000000003,2.1299249999999996,0.0,0.0,0.0,0.0,38.0,1.0,2016-06-10,170.15,168.55,170.15,168.55,168.0135,1.0,2.1365000000000003,1.0,46.39771095571548,-0.4362993683758135,0.0,45.96141158733967,-0.009403467528651177,4.639555830801148e-05,1.0,1.0,1.0
2016-06-13,2016-06-13,MMM, 06/13/2016,167.5,168.58,167.1,167.14,-1,1.4800000000000182,0.030000000000001137,1.450000000000017,1.4800000000000182,2.0870000000000006,2.108900000000001,0.0,-1.0,0.0,0.0,38.0,1.0,2016-06-13,168.55,167.14,168.55,167.14,166.42007500000003,1.0,2.1299249999999996,1.0,45.96141158733967,-0.38448881838119103,0.47082641807031766,45.10609635088816,-0.008365470186888269,4.595929923307135e-05,1.0,1.0,1.0
2016-06-14,2016-06-14,MMM, 06/14/2016,166.63,167.78,166.56,167.58,-1,1.2199999999999989,0.6400000000000148,0.5799999999999841,1.2199999999999989,2.0489999999999995,2.0436500000000004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-15,2016-06-15,MMM, 06/15/2016,167.76,168.81,167.42,167.77,-1,1.3900000000000148,1.2299999999999898,0.160000000000025,1.3900000000000148,1.9830000000000012,2.0160500000000003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-16,2016-06-16,MMM, 06/16/2016,166.02,170.39,166.02,169.92,-1,4.369999999999976,2.619999999999976,1.75,4.369999999999976,2.091499999999999,2.10235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-17,2016-06-17,MMM, 06/17/2016,168.85,169.69,168.37,168.94,-1,1.3199999999999932,0.22999999999998977,1.549999999999983,1.549999999999983,1.9884999999999977,2.064424999999998,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-20,2016-06-20,MMM, 06/20/2016,169.41,172.8,169.41,171.23,-1,3.390000000000015,3.8600000000000136,0.46999999999999886,3.8600000000000136,2.102999999999999,2.082074999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-21,2016-06-21,MMM, 06/21/2016,170.4,171.96,170.4,171.37,-1,1.5600000000000023,0.7300000000000182,0.8299999999999841,1.5600000000000023,2.0639999999999987,2.075849999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-22,2016-06-22,MMM, 06/22/2016,171.08,172.58,170.96,171.19,-1,1.6200000000000045,1.210000000000008,0.4099999999999966,1.6200000000000045,2.012999999999998,2.041799999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-23,2016-06-23,MMM, 06/23/2016,171.37,174.11,171.37,174.06,-1,2.740000000000009,2.920000000000016,0.18000000000000682,2.920000000000016,2.0569999999999995,2.058349999999999,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2016-06-24,2016-06-24,MMM, 06/24/2016,168.54,171.47,168.38,169.0,-1,3.0900000000000034,2.5900000000000034,5.680000000000007,5.680000000000007,2.2375,2.23815,0.0,0.0,0.0,0.0,40.0,1.0,2016-06-24,174.06,169.0,174.06,169.0,172.00165,1.0,2.058349999999999,1.0,48.5826025700197,-1.4123174135602654,0.485826025700197,46.68445913075924,-0.02907043548201771,4.858024241540968e-05,1.0,1.0,1.0
2016-06-27,2016-06-27,MMM, 06/27/2016,167.57,167.82,165.14,167.14,-1,2.680000000000007,1.1800000000000068,3.8600000000000136,3.8600000000000136,2.394000000000001,2.3186250000000004,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,
2016-06-28,2016-06-28,MMM, 06/28/2016,168.04,169.63,167.96,169.6,-1,1.6699999999999875,2.490000000000009,0.8200000000000216,2.490000000000009,2.415000000000002,2.3988000000000014,0.0,0.0,0.0,0.0,41.0,1.0,2016-06-28,167.14,169.6,167.14,169.6,169.45862499999998,1.0,2.3186250000000004,-1.0,43.129009650115904,-0.6347814032504768,0.43129009650115907,42.06293815036427,-0.01471820031111637,4.312714961886381e-05,1.0,1.0,1.0
2016-06-29,2016-06-29,MMM, 06/29/2016,170.67,171.75,170.36,171.46,-1,1.3899999999999864,2.1500000000000057,0.7600000000000193,2.1500000000000057,2.4295000000000018,2.401750000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016-06-30,MMM, 06/30/2016,171.08,175.09,171.08,175.05,-1,4.009999999999991,3.6299999999999955,0.37999999999999545,4.009999999999991,2.5610000000000013,2.5085250000000014,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2016-07-01,2016-07-01,MMM, 07/01/2016,174.05,176.07,174.05,175.46,-1,2.019999999999982,1.0199999999999818,1.0,2.019999999999982,2.558500000000001,2.5339500000000004,1.0,1.0,1.0,1.0,42.0,1.0,2016-07-01,175.05,175.46,175.05,175.46,172.54147500000002,1.0,2.5085250000000014,1.0,39.864063543317265,0.09336912912173614,0.39864063543317263,39.55879203700582,0.002342187946301033,3.9862474463102276e-05,1.0,1.0,1.0
2016-07-05,2016-07-05,MMM, 07/05/2016,174.66,175.77,173.51,175.62,-1,2.2600000000000193,0.3100000000000023,1.950000000000017,2.2600000000000193,2.530000000000001,2.5435750000000015,1.0,1.0,1.0,1.0,42.0,1.0,2016-07-05,175.46,175.62,175.46,175.62,172.92605,1.0,2.5339500000000004,1.0,39.55879203700582,0.0360732174052233,0.0,39.59486525441105,0.000911888749572487,3.955722720088143e-05,1.0,1.0,1.0
2016-07-06,2016-07-06,MMM, 07/06/2016,174.86,175.27,174.03,175.13,-1,1.240000000000009,0.3499999999999943,1.5900000000000034,1.5900000000000034,2.501000000000002,2.4830000000000014,0.0,0.0,0.0,0.0,42.0,1.0,2016-07-06,175.62,175.13,175.62,175.13,173.076425,1.0,2.5435750000000015,1.0,39.59486525441105,-0.11047422830350741,0.0,39.48439102610754,-0.0027901150210682957,3.9593297563129056e-05,1.0,1.0,1.0
2016-07-07,2016-07-07,MMM, 07/07/2016,173.94,175.59,173.94,174.82,-1,1.6500000000000057,0.46000000000000796,1.1899999999999977,1.6500000000000057,2.5020000000000024,2.4584500000000022,0.0,0.0,0.0,0.0,42.0,1.0,2016-07-07,175.13,174.82,175.13,174.82,172.647,1.0,2.4830000000000014,1.0,39.48439102610754,-0.06989185872262721,0.0,39.41449916738491,-0.001770113629875003,3.948283207052725e-05,1.0,1.0,1.0
2016-07-08,2016-07-08,MMM, 07/08/2016,175.13,177.79,175.13,177.03,-1,2.6599999999999966,2.969999999999999,0.3100000000000023,2.969999999999999,2.547000000000003,2.525400000000002,1.0,1.0,1.0,1.0,42.0,1.0,2016-07-08,174.82,177.03,174.82,177.03,172.36155,1.0,2.4584500000000022,1.0,39.41449916738491,0.4982613154096839,0.0,39.912760482794596,0.012641574190596083,3.9412945725868414e-05,1.0,1.0,1.0
2016-07-11,2016-07-11,MMM, 07/11/2016,177.01,178.47,177.01,177.93,-1,1.460000000000008,1.4399999999999977,0.020000000000010232,1.460000000000008,2.5055000000000036,2.492650000000003,1.0,1.0,1.0,1.0,42.0,2.0,2016-07-11,177.03,177.93,176.30426250000002,177.93,174.5046,1.0,2.525400000000002,1.0,79.77682402611185,0.7356383368788434,0.39864063543317263,80.11382172755754,0.009221203599657724,7.977046019214663e-05,1.0,1.0,1.0
2016-07-12,2016-07-12,MMM, 07/12/2016,177.13,179.63,177.13,179.16,-1,2.5,1.6999999999999886,0.8000000000000114,2.5,2.5565000000000024,2.5052250000000034,1.0,1.0,1.0,1.0,42.0,3.0,2016-07-12,177.93,179.16,177.558525,179.16,175.43735,1.0,2.492650000000003,1.0,119.9778852708748,1.0821309977325773,0.39864063543317263,120.6613756331742,0.00901942049811466,0.00011996349230475836,1.0,1.0,1.0
2016-07-13,2016-07-13,MMM, 07/13/2016,177.35,179.66,177.35,179.16,-1,2.3100000000000023,0.5,1.8100000000000023,2.3100000000000023,2.611000000000003,2.5441750000000023,1.0,1.0,1.0,1.0,42.0,4.0,2016-07-13,179.16,179.16,178.8127875,179.16,176.654775,1.0,2.5052250000000034,1.0,160.52543917649146,0.3117027581154709,0.39864063543317263,160.43850129917377,0.0019417654903455261,0.00016049967489569115,1.0,1.0,1.0
2016-07-14,2016-07-14,MMM, 07/14/2016,179.58,181.24,179.58,180.82,-1,1.6599999999999966,2.0800000000000125,0.4200000000000159,2.0800000000000125,2.645500000000003,2.584450000000003,1.0,1.0,1.0,1.0,42.0,4.0,2016-07-14,179.16,180.82,179.16,180.82,176.615825,1.0,2.5441750000000023,1.0,160.43850129917377,1.4865366831693947,0.0,161.92503798234316,0.009265461040410816,0.00016041276491558147,1.0,1.0,1.0
2016-07-15,2016-07-15,MMM, 07/15/2016,179.73,181.82,179.73,181.32,-1,2.0900000000000034,1.0,1.0900000000000034,2.0900000000000034,2.531500000000004,2.6177250000000027,1.0,1.0,1.0,1.0,42.0,5.0,2016-07-15,180.82,181.32,180.06705000000002,181.32,178.23555,1.0,2.584450000000003,1.0,201.7891015256604,1.4040972779671168,0.39864063543317263,202.79455816819436,0.006958241388415942,0.00020174839089912662,1.0,1.0,1.0
2016-07-18,2016-07-18,MMM, 07/18/2016,180.16,181.69,180.16,181.07,-1,1.5300000000000011,0.37000000000000455,1.1599999999999966,1.5300000000000011,2.530500000000005,2.4814250000000038,0.0,0.0,0.0,0.0,42.0,5.0,2016-07-18,181.32,181.07,181.32,181.07,178.702275,1.0,2.6177250000000027,1.0,202.79455816819436,-0.2796086451690257,0.0,202.51494952302534,-0.0013787778513125735,0.0002027534408737353,1.0,1.0,1.0
2016-07-19,2016-07-19,MMM, 07/19/2016,179.64,181.6,179.64,181.26,-1,1.960000000000008,0.5300000000000011,1.4300000000000068,1.960000000000008,2.4355000000000047,2.501975000000005,0.0,0.0,0.0,0.0,42.0,5.0,2016-07-19,181.07,181.26,181.07,181.26,178.588575,1.0,2.4814250000000038,1.0,202.51494952302534,0.21250257032846637,0.0,202.7274520933538,0.0010493179433368471,0.00020247394552216818,1.0,1.0,1.0
2016-07-20,2016-07-20,MMM, 07/20/2016,180.35,182.26,180.35,181.42,-1,1.9099999999999966,1.0,0.9099999999999966,1.9099999999999966,2.4530000000000043,2.409225000000004,1.0,1.0,1.0,1.0,42.0,5.0,2016-07-20,181.26,181.42,181.26,181.42,178.75802499999998,1.0,2.501975000000005,1.0,202.7274520933538,0.17894953290815652,0.0,202.90640162626195,0.0008827099194526067,0.00020268636200361073,1.0,1.0,1.0
2016-07-21,2016-07-21,MMM, 07/21/2016,180.9,181.44,179.7,180.2,-1,1.740000000000009,0.020000000000010232,1.7199999999999989,1.740000000000009,2.4590000000000045,2.4173500000000048,0.0,0.0,0.0,0.0,42.0,6.0,2016-07-21,181.42,180.2,181.3213125,180.2,179.010775,1.0,2.409225000000004,1.0,242.7704651695792,-1.5013213475689429,0.39864063543317263,240.8705031865771,-0.006184118593339782,0.00024271154197563177,1.0,1.0,1.0
